Flow Key,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Packets,Total Fwd Packets,Total Backword Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow MB/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,Average Packet Size,Average Fwd Segment Size,Average Bwd Segment Size,Packet Length List,Label
10.0.0.1:3128 -> 192.168.78.129:60310,10.0.0.1,3128,192.168.78.129,60310,6,02.09.2020 5:20,298,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,40268.45638,0.04027,6711.40940,298.00000,0.00000,298.00000,298.00000,298.00000,298.00000,0.00000,298.00000,298.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,6711.40940,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60306 -> 10.0.0.1:3128,192.168.78.129,60306,10.0.0.1,3128,6,02.09.2020 5:19,68586848,67,27,40,6535,28541,1438,0,242.03704,495.88487,1460,2,713.52500,666.95673,511.41000,0.00051,0.97686,1039194.66667,2972481.39640,10302569.00000,8.00000,68586848.00000,2637955.69231,4311244.02105,10302600.00000,123.00000,68583277.00000,1758545.56410,3717578.65819,10302608.00000,8.00000,560,804,0.39366,0.58320,0,1460,523.52239,643.44274,414018.55631,523.52239,242.03704,713.52500,66,0
10.0.0.1:3128 -> 192.168.78.129:60306,10.0.0.1,3128,192.168.78.129,60306,6,02.09.2020 5:20,86,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,139534.88372,0.13953,23255.81395,86.00000,0.00000,86.00000,86.00000,86.00000,86.00000,0.00000,86.00000,86.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,23255.81395,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60330 -> 10.0.0.1:3128,192.168.78.129,60330,10.0.0.1,3128,6,02.09.2020 5:19,65094701,144,45,99,1765,100461,661,0,39.22222,126.99211,1460,2,1014.75758,563.24760,1570.41969,0.00157,2.21216,455207.69930,2070986.89129,10240021.00000,2.00000,65094701.00000,1479425.02273,3551523.35178,10240074.00000,63.00000,65090759.00000,664191.41837,2479450.88344,10240066.00000,8.00000,920,1984,0.69130,1.52086,0,1460,709.90278,654.42092,428266.74573,709.90278,39.22222,1014.75758,143,0
10.0.0.1:3128 -> 192.168.78.129:60330,10.0.0.1,3128,192.168.78.129,60330,6,02.09.2020 5:20,26,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,461538.46154,0.46154,76923.07692,26.00000,0.00000,26.00000,26.00000,26.00000,26.00000,0.00000,26.00000,26.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,76923.07692,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
10.0.0.1:3128 -> 192.168.78.129:60398,10.0.0.1,3128,192.168.78.129,60398,6,02.09.2020 5:20,129215,23,10,13,2085,5267,1157,0,208.50000,374.60920,1460,2,405.15385,582.23976,56897.41903,0.05690,177.99791,5873.40909,10602.99062,44419.00000,18.00000,128612.00000,14290.22222,17926.43341,58586.00000,1146.00000,123989.00000,10332.41667,13246.49302,45694.00000,18.00000,220,264,77.39040,100.60751,0,1460,319.65217,502.24999,252255.05534,319.65217,208.50000,405.15385,22,0
192.168.78.129:60416 -> 10.0.0.1:3128,192.168.78.129,60416,10.0.0.1,3128,6,02.09.2020 5:20,639136,24,12,12,1377,3919,517,0,114.75000,179.31087,1460,2,326.58333,548.63060,8286.18635,0.00829,37.55069,27788.52174,45783.05948,148881.00000,11.00000,639136.00000,58103.27273,51826.11984,148881.00000,99.00000,632358.00000,57487.09091,52602.30626,149088.00000,11.00000,260,244,18.77535,18.77535,0,1460,220.66667,413.56706,171037.71014,220.66667,114.75000,326.58333,23,0
10.0.0.1:3128 -> 192.168.78.129:60400,10.0.0.1,3128,192.168.78.129,60400,6,02.09.2020 5:20,5205972,24,11,13,1506,4623,517,0,136.90909,192.41853,1460,2,355.61538,544.53934,1177.30176,0.00118,4.61009,226346.60870,1040789.49091,5000117.00000,13.00000,5205194.00000,520519.40000,1574196.77027,5000270.00000,1610.00000,5196423.00000,433035.25000,1438663.61380,5000273.00000,13.00000,240,264,2.11296,2.49713,0,1460,255.37500,428.01502,183196.85326,255.37500,136.90909,355.61538,23,0
192.168.78.129:60404 -> 10.0.0.1:3128,192.168.78.129,60404,10.0.0.1,3128,6,02.09.2020 5:20,10172038,25,12,13,1320,6325,517,0,110.00000,182.47540,1460,2,486.53846,621.65419,751.57014,0.00075,2.45772,423834.91667,2029565.74056,9951879.00000,11.00000,10172038.00000,924730.72727,2994151.74602,9952065.00000,267.00000,10168116.00000,847343.00000,2867457.51813,9951982.00000,11.00000,260,264,1.17970,1.27801,0,1460,305.80000,495.32952,245351.33333,305.80000,110.00000,486.53846,24,0
10.0.0.1:3128 -> 192.168.78.129:60404,10.0.0.1,3128,192.168.78.129,60404,6,02.09.2020 5:20,5155,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,2327.83705,0.00233,387.97284,5155.00000,0.00000,5155.00000,5155.00000,5155.00000,5155.00000,0.00000,5155.00000,5155.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,387.97284,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60426 -> 10.0.0.1:3128,192.168.78.129,60426,10.0.0.1,3128,6,02.09.2020 5:20,10996052,27,14,13,1746,5200,517,0,124.71429,186.55229,1460,2,400.00000,582.29989,631.68126,0.00063,2.45543,422925.07692,1954701.10506,9998174.00000,24.00000,10996052.00000,845850.15385,2751931.09266,9998293.00000,217.00000,10986746.00000,915562.16667,2862751.64531,9998311.00000,24.00000,300,264,1.27318,1.18224,0,1460,257.25926,439.93571,193543.43020,257.25926,124.71429,400.00000,26,0
10.0.0.1:3128 -> 192.168.78.129:60426,10.0.0.1,3128,192.168.78.129,60426,6,02.09.2020 5:20,336,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,35714.28571,0.03571,5952.38095,336.00000,0.00000,336.00000,336.00000,336.00000,336.00000,0.00000,336.00000,336.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5952.38095,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60390 -> 10.0.0.1:3128,192.168.78.129,60390,10.0.0.1,3128,6,02.09.2020 5:20,15057527,83,27,56,1456,57018,517,0,53.92593,132.82867,1460,2,1018.17857,554.96778,3883.37341,0.00388,5.51219,183628.37805,1223632.03945,9959808.00000,3.00000,15057527.00000,579135.65385,2147797.67754,9959808.00000,49.00000,15054351.00000,273715.47273,1495617.47255,10003352.00000,7.00000,560,1124,1.79312,3.71907,0,1460,704.50602,647.09364,418730.17984,704.50602,53.92593,1018.17857,82,0
10.0.0.1:3128 -> 192.168.78.129:60390,10.0.0.1,3128,192.168.78.129,60390,6,02.09.2020 5:20,261,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,45977.01149,0.04598,7662.83525,261.00000,0.00000,261.00000,261.00000,261.00000,261.00000,0.00000,261.00000,261.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7662.83525,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60392 -> 10.0.0.1:3128,192.168.78.129,60392,10.0.0.1,3128,6,02.09.2020 5:20,15058925,81,24,57,1410,57011,517,0,58.75000,137.61643,1460,2,1000.19298,570.38172,3879.49339,0.00388,5.37887,188236.56250,1243095.83948,10003642.00000,8.00000,15058925.00000,654735.86957,2286883.28948,10003642.00000,56.00000,15055893.00000,268855.23214,1482421.47088,10003745.00000,8.00000,500,1144,1.59374,3.78513,0,1460,721.24691,648.29807,420290.38827,721.24691,58.75000,1000.19298,80,0
10.0.0.1:3128 -> 192.168.78.129:60392,10.0.0.1,3128,192.168.78.129,60392,6,02.09.2020 5:20,281,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,42704.62633,0.04270,7117.43772,281.00000,0.00000,281.00000,281.00000,281.00000,281.00000,0.00000,281.00000,281.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7117.43772,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60388 -> 10.0.0.1:3128,192.168.78.129,60388,10.0.0.1,3128,6,02.09.2020 5:20,15117934,81,30,51,1466,57009,517,0,48.86667,126.00868,1460,2,1117.82353,551.28558,3867.92269,0.00387,5.35787,188974.17500,1241769.65057,10002057.00000,15.00000,15117934.00000,521308.06897,2042386.59449,10002057.00000,399.00000,15114836.00000,302296.72000,1565622.98858,10002182.00000,15.00000,620,1024,1.98440,3.37348,0,1460,721.91358,682.27561,465500.00494,721.91358,48.86667,1117.82353,80,0
10.0.0.1:3128 -> 192.168.78.129:60388,10.0.0.1,3128,192.168.78.129,60388,6,02.09.2020 5:20,337,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,35608.30861,0.03561,5934.71810,337.00000,0.00000,337.00000,337.00000,337.00000,337.00000,0.00000,337.00000,337.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5934.71810,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60394 -> 10.0.0.1:3128,192.168.78.129,60394,10.0.0.1,3128,6,02.09.2020 5:20,15139881,81,30,51,1440,57009,517,0,48.00000,123.96412,1460,2,1117.82353,551.28558,3860.59838,0.00386,5.35011,189248.51250,1244365.10276,10062240.00000,13.00000,15139881.00000,522064.86207,2046708.75923,10062240.00000,677.00000,15137055.00000,302741.10000,1568905.29563,10062340.00000,13.00000,620,1024,1.98152,3.36859,0,1460,721.59259,682.46054,465752.39444,721.59259,48.00000,1117.82353,80,0
10.0.0.1:3128 -> 192.168.78.129:60394,10.0.0.1,3128,192.168.78.129,60394,6,02.09.2020 5:20,330,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,36363.63636,0.03636,6060.60606,330.00000,0.00000,330.00000,330.00000,330.00000,330.00000,0.00000,330.00000,330.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,6060.60606,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60396 -> 10.0.0.1:3128,192.168.78.129,60396,10.0.0.1,3128,6,02.09.2020 5:20,15137549,80,29,51,1434,57009,517,0,49.44828,125.89979,1460,2,1117.82353,551.56442,3860.79675,0.00386,5.28487,191614.54430,1251611.96830,10051325.00000,13.00000,15137549.00000,540626.75000,2080868.53825,10051325.00000,512.00000,15134451.00000,302689.02000,1568255.75442,10051464.00000,13.00000,600,1024,1.91577,3.36911,0,1460,730.53750,682.11412,465279.66946,730.53750,49.44828,1117.82353,79,0
10.0.0.1:3128 -> 192.168.78.129:60396,10.0.0.1,3128,192.168.78.129,60396,6,02.09.2020 5:20,259,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,46332.04633,0.04633,7722.00772,259.00000,0.00000,259.00000,259.00000,259.00000,259.00000,0.00000,259.00000,259.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7722.00772,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60386 -> 10.0.0.1:3128,192.168.78.129,60386,10.0.0.1,3128,6,02.09.2020 5:20,15408930,34,16,18,4693,6365,1460,0,293.31250,490.18360,1460,2,353.61111,558.97597,717.63581,0.00072,2.20651,466937.27273,1912978.29678,9963391.00000,7.00000,15408930.00000,1027262.00000,2783562.76909,9963391.00000,7.00000,15405341.00000,906196.52941,2636490.51069,10007494.00000,9.00000,340,364,1.03836,1.16815,0,1460,325.23529,520.68481,271112.67023,325.23529,293.31250,353.61111,33,0
10.0.0.1:3128 -> 192.168.78.129:60386,10.0.0.1,3128,192.168.78.129,60386,6,02.09.2020 5:20,380,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,31578.94737,0.03158,5263.15789,380.00000,0.00000,380.00000,380.00000,380.00000,380.00000,0.00000,380.00000,380.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5263.15789,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60414 -> 10.0.0.1:3128,192.168.78.129,60414,10.0.0.1,3128,6,02.09.2020 5:20,15617093,26,13,13,1332,3935,517,0,102.46154,176.98004,1460,2,302.69231,539.59312,337.25867,0.00034,1.66484,624683.72000,2205799.83726,10011492.00000,9.00000,15617093.00000,1301424.41667,3107268.12429,10011492.00000,283.00000,15609812.00000,1300817.66667,3107566.05065,10011642.00000,9.00000,280,264,0.83242,0.83242,0,1460,202.57692,406.46733,165215.69385,202.57692,102.46154,302.69231,25,0
10.0.0.1:3128 -> 192.168.78.129:60414,10.0.0.1,3128,192.168.78.129,60414,6,02.09.2020 5:20,422,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,28436.01896,0.02844,4739.33649,422.00000,0.00000,422.00000,422.00000,422.00000,422.00000,0.00000,422.00000,422.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,4739.33649,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60430 -> 10.0.0.1:3128,192.168.78.129,60430,10.0.0.1,3128,6,02.09.2020 5:20,17198905,26,13,13,1384,4847,517,0,106.46154,180.39661,1460,2,372.84615,559.34438,362.29051,0.00036,1.51172,687956.20000,2390691.42817,10001127.00000,12.00000,17198905.00000,1433242.08333,3362285.66934,10001127.00000,203.00000,17194107.00000,1432842.25000,3362494.40962,10001272.00000,12.00000,280,264,0.75586,0.75586,0,1460,239.65385,429.23904,184246.15538,239.65385,106.46154,372.84615,25,0
10.0.0.1:3128 -> 192.168.78.129:60430,10.0.0.1,3128,192.168.78.129,60430,6,02.09.2020 5:20,400,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,30000.00000,0.03000,5000.00000,400.00000,0.00000,400.00000,400.00000,400.00000,400.00000,0.00000,400.00000,400.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5000.00000,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60412 -> 10.0.0.1:3128,192.168.78.129,60412,10.0.0.1,3128,6,02.09.2020 5:20,19702979,26,13,13,1350,4248,517,0,103.84615,175.74264,1460,2,326.76923,542.14607,284.11947,0.00028,1.31960,788119.16000,2659405.03251,10022458.00000,10.00000,19702979.00000,1641914.91667,3728498.42591,10022458.00000,204.00000,19695668.00000,1641305.66667,3728790.83251,10022580.00000,10.00000,280,264,0.65980,0.65980,0,1460,215.30769,410.88731,168828.38154,215.30769,103.84615,326.76923,25,0
10.0.0.1:3128 -> 192.168.78.129:60412,10.0.0.1,3128,192.168.78.129,60412,6,02.09.2020 5:20,428,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,28037.38318,0.02804,4672.89720,428.00000,0.00000,428.00000,428.00000,428.00000,428.00000,0.00000,428.00000,428.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,4672.89720,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60280 -> 10.0.0.1:3128,192.168.78.129,60280,10.0.0.1,3128,6,02.09.2020 5:19,115577030,45,22,23,1432,5547,517,0,65.09091,144.59497,1460,2,241.17391,497.71219,60.38397,0.00006,0.38935,2626750.68182,4460030.40224,10240468.00000,10.00000,115577030.00000,5503668.09524,5112988.38451,10240502.00000,84.00000,112531427.00000,5115064.86364,5228552.42552,10240528.00000,10.00000,460,464,0.19035,0.19900,0,1460,155.08889,376.51155,141760.94646,155.08889,65.09091,241.17391,44,0
10.0.0.1:3128 -> 192.168.78.129:60280,10.0.0.1,3128,192.168.78.129,60280,6,02.09.2020 5:21,3077,3,3,0,18,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,5849.85375,0.00585,974.97563,1538.50000,1998.99087,2952.00000,125.00000,3077.00000,1538.50000,1998.99087,2952.00000,125.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60,0,974.97563,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,2,0
192.168.78.129:60384 -> 10.0.0.1:3128,192.168.78.129,60384,10.0.0.1,3128,6,02.09.2020 5:20,56573755,35,18,17,5545,1240,1460,0,308.05556,540.00321,473,2,72.94118,154.96551,119.93194,0.00012,0.61866,1663933.97059,3704888.68000,10240407.00000,19.00000,56573755.00000,3327867.94118,4735744.83179,10240437.00000,19.00000,56570478.00000,3535654.87500,4816303.77820,10240449.00000,53.00000,380,344,0.31817,0.30049,0,1460,193.85714,413.90473,171317.12605,193.85714,308.05556,72.94118,34,0
10.0.0.1:3128 -> 192.168.78.129:60384,10.0.0.1,3128,192.168.78.129,60384,6,02.09.2020 5:21,358,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,33519.55307,0.03352,5586.59218,358.00000,0.00000,358.00000,358.00000,358.00000,358.00000,0.00000,358.00000,358.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5586.59218,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60320 -> 10.0.0.1:3128,192.168.78.129,60320,10.0.0.1,3128,6,02.09.2020 5:19,113495743,53,26,27,5689,6228,1460,0,218.80769,445.32721,1460,2,230.66667,472.15007,104.99953,0.00010,0.46698,2182610.44231,4116739.60814,10240859.00000,9.00000,113495743.00000,4539829.72000,4986646.20136,10240888.00000,18.00000,113492317.00000,4365089.11538,4966504.91453,10240893.00000,9.00000,540,544,0.22908,0.23789,0,1460,224.84906,454.80002,206843.05370,224.84906,218.80769,230.66667,52,0
10.0.0.1:3128 -> 192.168.78.129:60320,10.0.0.1,3128,192.168.78.129,60320,6,02.09.2020 5:21,267,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,44943.82022,0.04494,7490.63670,267.00000,0.00000,267.00000,267.00000,267.00000,267.00000,0.00000,267.00000,267.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7490.63670,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60312 -> 10.0.0.1:3128,192.168.78.129,60312,10.0.0.1,3128,6,02.09.2020 5:19,119713245,277,86,191,11634,193961,1460,0,135.27907,378.47632,1460,2,1015.50262,560.17140,1717.39560,0.00172,2.31386,433743.64130,1966395.57244,10240368.00000,1.00000,119713245.00000,1408391.11765,3357086.04986,10240423.00000,20.00000,119709682.00000,630050.95789,2345742.18083,10240421.00000,6.00000,1740,3824,0.71838,1.59548,0,1460,742.22022,653.14518,426598.62887,742.22022,135.27907,1015.50262,276,0
10.0.0.1:3128 -> 192.168.78.129:60312,10.0.0.1,3128,192.168.78.129,60312,6,02.09.2020 5:21,356,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,33707.86517,0.03371,5617.97753,356.00000,0.00000,356.00000,356.00000,356.00000,356.00000,0.00000,356.00000,356.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,5617.97753,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60322 -> 10.0.0.1:3128,192.168.78.129,60322,10.0.0.1,3128,6,02.09.2020 5:19,115423453,48,23,25,2064,6408,623,0,89.73913,183.94422,1460,2,256.32000,496.74580,73.39929,0.00007,0.41586,2455818.14894,4357174.34986,10240466.00000,12.00000,115423406.00000,5246518.45455,5123269.29114,10240504.00000,426.00000,115420332.00000,4809180.50000,5114790.15792,10240512.00000,12.00000,480,504,0.19927,0.21659,0,1460,176.50000,385.89344,148913.74468,176.50000,89.73913,256.32000,47,0
10.0.0.1:3128 -> 192.168.78.129:60322,10.0.0.1,3128,192.168.78.129,60322,6,02.09.2020 5:21,427,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,28103.04450,0.02810,4683.84075,427.00000,0.00000,427.00000,427.00000,427.00000,427.00000,0.00000,427.00000,427.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,4683.84075,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60316 -> 10.0.0.1:3128,192.168.78.129,60316,10.0.0.1,3128,6,02.09.2020 5:19,112409813,48,23,25,2399,7292,856,0,104.30435,229.15069,1460,2,291.68000,521.67261,86.21133,0.00009,0.42701,2391698.14894,4364056.65354,10240487.00000,10.00000,112409782.00000,5109535.54545,5212500.52462,10240537.00000,812.00000,112406879.00000,4683619.95833,5185589.97062,10240498.00000,10.00000,480,504,0.20461,0.22240,0,1460,201.89583,415.32403,172494.05275,201.89583,104.30435,291.68000,47,0
10.0.0.1:3128 -> 192.168.78.129:60316,10.0.0.1,3128,192.168.78.129,60316,6,02.09.2020 5:21,3834,3,3,0,18,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,4694.83568,0.00469,782.47261,1917.00000,2531.44228,3707.00000,127.00000,3834.00000,1917.00000,2531.44228,3707.00000,127.00000,0.00000,0.00000,0.00000,0.00000,0.00000,60,0,782.47261,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,2,0
192.168.78.129:60424 -> 10.0.0.1:3128,192.168.78.129,60424,10.0.0.1,3128,6,02.09.2020 5:20,45214107,32,16,16,1594,3948,517,0,99.62500,175.03671,1460,2,246.75000,495.15001,122.57236,0.00012,0.70774,1458519.58065,3489792.73709,10240121.00000,10.00000,45214107.00000,3014273.80000,4590530.94691,10240146.00000,250.00000,45204605.00000,3013640.33333,4591052.19623,10240154.00000,10.00000,340,324,0.35387,0.35387,0,1460,173.18750,372.88487,139043.12500,173.18750,99.62500,246.75000,31,0
192.168.78.129:60334 -> 10.0.0.1:3128,192.168.78.129,60334,10.0.0.1,3128,6,02.09.2020 5:19,115815719,137,35,102,1773,111854,686,0,50.65714,146.79997,1460,2,1096.60784,585.04401,981.10171,0.00098,1.18291,851586.16912,2801587.07108,10240509.00000,2.00000,115815719.00000,3406344.67647,4810752.24387,10240586.00000,51.00000,115812240.00000,1146655.84158,3202270.73878,10240542.00000,7.00000,720,2044,0.30220,0.88071,0,1460,829.39416,684.97989,469197.44644,829.39416,50.65714,1096.60784,136,0
10.0.0.1:3128 -> 192.168.78.129:60334,10.0.0.1,3128,192.168.78.129,60334,6,02.09.2020 5:21,3678,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,3262.64274,0.00326,543.77379,3678.00000,0.00000,3678.00000,3678.00000,3678.00000,3678.00000,0.00000,3678.00000,3678.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,543.77379,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60402 -> 10.0.0.1:3128,192.168.78.129,60402,10.0.0.1,3128,6,02.09.2020 5:20,56602771,34,16,18,1562,5521,517,0,97.62500,142.58980,1460,2,306.72222,524.31253,125.13522,0.00013,0.60068,1715235.48485,9651400.53248,55472419.00000,13.00000,56602771.00000,3773518.06667,14303603.01550,55472574.00000,192.00000,56595457.00000,3329144.52941,13449983.29011,55517259.00000,13.00000,340,364,0.28267,0.31801,0,1460,208.32353,402.59339,162081.43761,208.32353,97.62500,306.72222,33,0
10.0.0.1:3128 -> 192.168.78.129:60402,10.0.0.1,3128,192.168.78.129,60402,6,02.09.2020 5:21,274,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,43795.62044,0.04380,7299.27007,274.00000,0.00000,274.00000,274.00000,274.00000,274.00000,0.00000,274.00000,274.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7299.27007,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60382 -> 10.0.0.1:3128,192.168.78.129,60382,10.0.0.1,3128,6,02.09.2020 5:20,108299255,117,59,58,32716,9061,1460,0,554.50847,643.28841,795,2,156.22414,258.30487,385.75519,0.00039,1.08034,933614.26724,2579865.01873,10240415.00000,7.00000,108299255.00000,1867228.53448,3413876.09261,10240463.00000,7.00000,108295976.00000,1899929.40351,3437909.27775,10240438.00000,45.00000,1200,1164,0.54479,0.53555,0,1460,357.06838,528.85921,279692.06425,357.06838,554.50847,156.22414,116,0
10.0.0.1:3128 -> 192.168.78.129:60382,10.0.0.1,3128,192.168.78.129,60382,6,02.09.2020 5:21,280,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,42857.14286,0.04286,7142.85714,280.00000,0.00000,280.00000,280.00000,280.00000,280.00000,0.00000,280.00000,280.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,7142.85714,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60282 -> 10.0.0.1:3128,192.168.78.129,60282,10.0.0.1,3128,6,02.09.2020 5:19,117591952,36,15,21,1799,5880,566,0,119.93333,185.16921,1460,2,280.00000,515.59694,65.30209,0.00007,0.30614,3359770.05714,13826251.78001,58730194.00000,12.00000,117591914.00000,8399422.42857,21316311.71952,58730194.00000,138.00000,117588965.00000,5879448.25000,18069153.79232,58730496.00000,12.00000,320,424,0.12756,0.17858,0,1460,213.30556,414.76388,172029.07540,213.30556,119.93333,280.00000,35,0
10.0.0.1:3128 -> 192.168.78.129:60282,10.0.0.1,3128,192.168.78.129,60282,6,02.09.2020 5:21,4132,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,2904.16263,0.00290,484.02711,4132.00000,0.00000,4132.00000,4132.00000,4132.00000,4132.00000,0.00000,4132.00000,4132.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,484.02711,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
192.168.78.129:60318 -> 10.0.0.1:3128,192.168.78.129,60318,10.0.0.1,3128,6,02.09.2020 5:19,113512283,188,60,128,7080,124533,1460,0,118.00000,336.75833,1460,2,972.91406,584.47571,1159.46043,0.00116,1.65621,607017.55615,2393245.36202,10240436.00000,0.00000,113512263.00000,1923936.66102,3973747.40268,10240458.00000,13.00000,113509175.00000,893773.03150,2863027.18863,10240460.00000,8.00000,1220,2564,0.52858,1.12763,0,1460,700.06915,653.79524,427448.21444,700.06915,118.00000,972.91406,187,0
10.0.0.1:3128 -> 192.168.78.129:60318,10.0.0.1,3128,192.168.78.129,60318,6,02.09.2020 5:21,2819,2,2,0,12,0,6,6,6.00000,0.00000,0,0,0.00000,0.00000,4256.82866,0.00426,709.47144,2819.00000,0.00000,2819.00000,2819.00000,2819.00000,2819.00000,0.00000,2819.00000,2819.00000,0.00000,0.00000,0.00000,0.00000,0.00000,40,0,709.47144,0.00000,6,6,6.00000,0.00000,0.00000,6.00000,6.00000,0.00000,1,0
